ID,DEPT,LINEID,EQPID,STIME,ETIME,MSTATUS,OPSTATUS,DURATION,isDel
35799,6,L1A,3,20241029073422,20241029073429,31,3,6,0
35802,6,L1A,3,20241029073430,20241029073437,31,3,6,0
35803,6,L1A,3,20241029073438,20241029073439,30,3,0,0
35804,6,L1A,3,20241029073440,20241029073447,31,3,6,0
35805,6,L1A,3,20241029073447,20241029073449,30,3,1,0
35806,6,L1A,3,20241029073449,20241029073455,31,3,5,0
35807,6,L1A,3,20241029073456,20241029073457,30,3,0,0
35808,6,L1A,3,20241029073458,20241029073505,31,3,6,0
35809,6,L1A,3,20241029073505,20241029073507,30,3,1,0
35810,6,L1A,3,20241029073507,20241029073514,31,3,6,0
35811,6,L1A,3,20241029073514,20241029073521,31,3,6,0
35812,6,L1A,3,20241029073523,20241029073524,30,3,0,0
35813,6,L1A,3,20241029073525,20241029073532,31,3,6,0
35814,6,L1A,3,20241029073533,20241029073540,31,3,6,0
35815,6,L1A,3,20241029073541,20241029073542,30,3,0,0
35816,6,L1A,3,20241029073543,20241029073550,31,3,6,0
35817,6,L1A,3,20241029073551,20241029073558,31,3,6,0
35818,6,L1A,3,20241029073600,20241029073607,31,3,6,0
35819,6,L1A,3,20241029073608,20241029073609,30,3,0,0
35820,6,L1A,3,20241029073610,20241029073617,31,3,6,0
35821,6,L1A,3,20241029073618,20241029073625,31,3,6,0
35822,6,L1A,3,20241029073626,20241029073627,30,3,0,0
35823,6,L1A,3,20241029073628,20241029073635,31,3,6,0
35824,6,L1A,3,20241029073635,20241029073642,31,3,6,0
35825,6,L1A,3,20241029073643,20241029073646,30,3,2,0
35826,6,L1A,3,20241029073646,20241029073652,31,3,5,0
35827,6,L1A,3,20241029073653,20241029073654,30,3,0,0
35828,6,L1A,3,20241029073655,20241029073702,31,3,6,0
35829,6,L1A,3,20241029073703,20241029073710,31,3,6,0
35830,6,L1A,3,20241029073711,20241029073712,30,3,0,0
35831,6,L1A,3,20241029073713,20241029073720,31,3,6,0
35832,6,L1A,3,20241029073720,20241029073727,31,3,6,0
35833,6,L1A,3,20241029073728,20241029073731,30,3,2,0
35834,6,L1A,3,20241029073731,20241029073737,31,3,5,0
35835,6,L1A,3,20241029073738,20241029073739,30,3,0,0
35836,6,L1A,3,20241029073739,20241029073747,31,3,7,0
35837,6,L1A,3,20241029073747,20241029073749,30,3,1,0
35838,6,L1A,3,20241029073749,20241029073755,31,3,5,0
35839,6,L1A,3,20241029073756,20241029073757,30,3,0,0
35840,6,L1A,3,20241029073758,20241029073805,31,3,6,0
35841,6,L1A,3,20241029073805,20241029073812,31,3,6,0
35842,6,L1A,3,20241029073813,20241029073816,30,3,2,0
35843,6,L1A,3,20241029073816,20241029073824,31,3,7,0
35844,6,L1A,3,20241029073824,20241029073832,31,3,7,0
35845,6,L1A,3,20241029073832,20241029073834,30,3,1,0
35846,6,L1A,3,20241029073834,20241029073840,31,3,5,0
35847,6,L1A,3,20241029073841,20241029073842,30,3,0,0
35848,6,L1A,3,20241029073843,20241029073850,31,3,6,0
35849,6,L1A,3,20241029073851,20241029073856,31,3,4,0
35850,6,L1A,3,20241029073858,20241029073901,30,3,2,0
35851,6,L1A,3,20241029073901,20241029073909,31,3,7,0
35852,6,L1A,3,20241029073909,20241029073917,31,3,7,0
35853,6,L1A,3,20241029073917,20241029073919,30,3,1,0
35854,6,L1A,3,20241029073919,20241029073927,31,3,7,0
35855,6,L1A,3,20241029073934,20241029073936,30,3,1,0
35856,6,L1A,3,20241029073936,20241029073941,31,3,4,0
35857,6,L1A,3,20241029073943,20241029073946,30,3,2,0
35858,6,L1A,3,20241029073946,20241029073954,31,3,7,0
35859,6,L1A,3,20241029073954,20241029074002,31,3,7,0
35860,6,L1A,3,20241029074002,20241029074004,30,3,1,0
35861,6,L1A,3,20241029074004,20241029074012,31,3,7,0
35862,6,L1A,3,20241029074019,20241029074021,30,3,1,0
35863,6,L1A,3,20241029074021,20241029074028,31,3,6,0
35864,6,L1A,3,20241029074030,20241029074037,31,3,6,0
35865,6,L1A,3,20241029074038,20241029074039,30,3,0,0
35866,6,L1A,3,20241029074040,20241029074047,31,3,6,0
35867,6,L1A,3,20241029074047,20241029074049,30,3,1,0
35868,6,L1A,3,20241029074049,20241029074057,31,3,7,0
35869,6,L1A,3,20241029074104,20241029074106,30,3,1,0
35870,6,L1A,3,20241029074106,20241029074113,31,3,6,0
35871,6,L1A,3,20241029074115,20241029074122,31,3,6,0
35872,6,L1A,3,20241029074123,20241029074124,30,3,0,0
35873,6,L1A,3,20241029074125,20241029074132,31,3,6,0
35874,6,L1A,3,20241029074133,20241029074142,31,3,8,0
35875,6,L1A,3,20241029074149,20241029074151,30,3,1,0
35876,6,L1A,3,20241029074151,20241029074158,31,3,6,0
35877,6,L1A,3,20241029074200,20241029074207,31,3,6,0
35878,6,L1A,3,20241029074208,20241029074209,30,3,0,0
35879,6,L1A,3,20241029074210,20241029074217,31,3,6,0
35880,6,L1A,3,20241029074217,20241029074225,31,3,7,0
35882,6,L1A,3,20241029074225,20241029074227,30,3,1,0
35883,6,L1A,3,20241029074228,20241029074235,31,3,6,0
35884,6,L1A,3,20241029074235,20241029074243,31,3,7,0
35885,6,L1A,3,20241029074244,20241029074252,31,3,7,0
35886,6,L1A,3,20241029074252,20241029074254,30,3,1,0
35887,6,L1A,3,20241029074255,20241029074302,31,3,6,0
35888,6,L1A,3,20241029074302,20241029074310,31,3,7,0
35889,6,L1A,3,20241029074310,20241029074312,30,3,1,0
35890,6,L1A,3,20241029074313,20241029074320,31,3,6,0
35891,6,L1A,3,20241029074321,20241029074329,31,3,7,0
35892,6,L1A,3,20241029074330,20241029074338,31,3,7,0
35893,6,L1A,3,20241029074339,20241029074347,31,3,7,0
35894,6,L1A,3,20241029074348,20241029074356,31,3,7,0
35895,6,L1A,3,20241029074357,20241029074405,31,3,7,0
35896,6,L1A,3,20241029074406,20241029074414,31,3,7,0
35897,6,L1A,3,20241029074414,20241029074416,30,3,1,0
35898,6,L1A,3,20241029074416,20241029074423,31,3,6,0
35899,6,L1A,3,20241029074424,20241029074432,31,3,7,0
35900,6,L1A,3,20241029074433,20241029074441,31,3,7,0
35902,6,L1A,3,20241029074442,20241029074450,31,3,7,0
35903,6,L1A,3,20241029074451,20241029074459,31,3,7,0
35905,6,L1A,3,20241029074459,20241029074501,30,3,1,0
35906,6,L1A,3,20241029074501,20241029074508,31,3,6,0
35907,6,L1A,3,20241029074509,20241029074517,31,3,7,0
35908,6,L1A,3,20241029074517,20241029074519,30,3,1,0
35909,6,L1A,3,20241029074519,20241029074526,31,3,6,0
35910,6,L1A,3,20241029074527,20241029074535,31,3,7,0
35911,6,L1A,3,20241029074536,20241029074537,30,3,0,0
35912,6,L1A,3,20241029074537,20241029074545,31,3,7,0
35913,6,L1A,3,20241029074545,20241029074546,30,3,0,0
35914,6,L1A,3,20241029074546,20241029074554,31,3,7,0
35915,6,L1A,3,20241029074554,20241029074555,30,3,0,0
35916,6,L1A,3,20241029074555,20241029074603,31,3,7,0
35917,6,L1A,3,20241029074603,20241029074604,30,3,0,0
35918,6,L1A,3,20241029074604,20241029074612,31,3,7,0
35919,6,L1A,3,20241029074612,20241029074621,31,3,8,0
35920,6,L1A,3,20241029074621,20241029074630,31,3,8,0
35921,6,L1A,3,20241029074630,20241029074639,31,3,8,0
35922,6,L1A,3,20241029074639,20241029074648,31,3,8,0
35923,6,L1A,3,20241029074648,20241029074657,31,3,8,0
35924,6,L1A,3,20241029074657,20241029074705,31,3,7,0
35925,6,L1A,3,20241029074705,20241029074706,30,3,0,0
35926,6,L1A,3,20241029074707,20241029074715,31,3,7,0
35927,6,L1A,3,20241029074715,20241029074724,31,3,8,0
35928,6,L1A,3,20241029074724,20241029074733,31,3,8,0
35929,6,L1A,3,20241029074733,20241029074742,31,3,8,0
35930,6,L1A,3,20241029074742,20241029074750,31,3,7,0
35931,6,L1A,3,20241029074750,20241029074751,30,3,0,0
35932,6,L1A,3,20241029074752,20241029074800,31,3,7,0
35933,6,L1A,3,20241029074800,20241029074808,31,3,7,0
35934,6,L1A,3,20241029074808,20241029074809,30,3,0,0
35935,6,L1A,3,20241029074810,20241029074818,31,3,7,0
35936,6,L1A,3,20241029074818,20241029074827,31,3,8,0
35937,6,L1A,3,20241029074827,20241029074836,31,3,8,0
35938,6,L1A,3,20241029074836,20241029074845,31,3,8,0
35939,6,L1A,3,20241029074846,20241029074855,31,3,8,0
35941,6,L1A,3,20241029074855,20241029074904,31,3,8,0
35943,6,L1A,3,20241029074911,20241029074920,31,3,8,0
35945,6,L1A,3,20241029074921,20241029074930,31,3,8,0
35946,6,L1A,3,20241029074930,20241029074939,31,3,8,0
35948,6,L1A,3,20241029074939,20241029074948,31,3,8,0
35949,6,L1A,3,20241029074948,20241029074955,31,3,6,0
35950,6,L1A,3,20241029074956,20241029074958,30,3,1,0
35951,6,L1A,3,20241029074958,20241029075006,31,3,7,0
35952,6,L1A,3,20241029075006,20241029075015,31,3,8,0
35953,6,L1A,3,20241029075015,20241029075024,31,3,8,0
35954,6,L1A,3,20241029075024,20241029075033,31,3,8,0
35955,6,L1A,3,20241029075033,20241029075042,31,3,8,0
35956,6,L1A,3,20241029075042,20241029075051,31,3,8,0
35958,6,L1A,3,20241029075051,20241029075100,31,3,8,0
35960,6,L1A,3,20241029075100,20241029075109,31,3,8,0
35961,6,L1A,3,20241029075109,20241029075118,31,3,8,0
35962,6,L1A,3,20241029075118,20241029075127,31,3,8,0
35963,6,L1A,3,20241029075127,20241029075136,31,3,8,0
35964,6,L1A,3,20241029075136,20241029075145,31,3,8,0
35966,6,L1A,3,20241029075145,20241029075154,31,3,8,0
35967,6,L1A,3,20241029075154,20241029075203,31,3,8,0
35968,6,L1A,3,20241029075203,20241029075211,31,3,7,0
35969,6,L1A,3,20241029075212,20241029075220,31,3,7,0
35970,6,L1A,3,20241029075221,20241029075229,31,3,7,0
35971,6,L1A,3,20241029075230,20241029075238,31,3,7,0
35972,6,L1A,3,20241029075239,20241029075247,31,3,7,0
35973,6,L1A,3,20241029075248,20241029075256,31,3,7,0
35974,6,L1A,3,20241029075257,20241029075305,31,3,7,0
35975,6,L1A,3,20241029075306,20241029075314,31,3,7,0
35976,6,L1A,3,20241029075315,20241029075323,31,3,7,0
35977,6,L1A,3,20241029075324,20241029075332,31,3,7,0
35978,6,L1A,3,20241029075333,20241029075341,31,3,7,0
35979,6,L1A,3,20241029075342,20241029075350,31,3,7,0
35980,6,L1A,3,20241029075350,20241029075358,31,3,7,0
35981,6,L1A,3,20241029075359,20241029075407,31,3,7,0
35982,6,L1A,3,20241029075408,20241029075416,31,3,7,0
35983,6,L1A,3,20241029075417,20241029075425,31,3,7,0
35984,6,L1A,3,20241029075426,20241029075434,31,3,7,0
35985,6,L1A,3,20241029075435,20241029075443,31,3,7,0
35986,6,L1A,3,20241029075444,20241029075452,31,3,7,0
35987,6,L1A,3,20241029075453,20241029075501,31,3,7,0
35988,6,L1A,3,20241029075502,20241029075510,31,3,7,0
35989,6,L1A,3,20241029075511,20241029075519,31,3,7,0
35990,6,L1A,3,20241029075520,20241029075528,31,3,7,0
35991,6,L1A,3,20241029075529,20241029080013,31,3,283,0
35992,6,L1A,3,20241029080015,20241029080016,65535,-1,0,0
35993,6,L1A,3,20241029080016,20241029080026,31,3,9,0
35994,6,L1A,3,20241029080026,20241029080028,65535,-1,1,0
35996,6,L1A,3,20241029080028,20241029080036,31,3,7,0
36000,6,L1A,3,20241029080037,20241029080039,65535,-1,1,0
36001,6,L1A,3,20241029080040,20241029080044,31,3,3,0
36002,6,L1A,3,20241029080044,20241029080046,65535,-1,1,0
36004,6,L1A,3,20241029080047,20241029080056,31,3,8,0
36005,6,L1A,3,20241029080056,20241029080058,65535,-1,1,0
36006,6,L1A,3,20241029080058,20241029080100,11,1,1,0
36007,6,L1A,3,20241029080101,20241029080102,65535,-1,0,0
36008,6,L1A,3,20241029080102,20241029080106,25,2,3,0
36009,6,L1A,3,20241029080107,20241029080140,10,1,32,0
36016,6,L1A,3,20241029080155,20241029080201,10,1,5,0
36019,6,L1A,3,20241029080216,20241029080228,10,1,11,0
36021,6,L1A,3,20241029080228,20241029080254,12,1,25,0
36025,6,L1A,3,20241029080255,20241029080301,10,1,5,0
36027,6,L1A,3,20241029080301,20241029080320,12,1,18,0
36034,6,L1A,3,20241029080420,20241029080457,12,1,36,0
36038,6,L1A,3,20241029080457,20241029080459,11,1,1,0
36039,6,L1A,3,20241029080500,20241029080545,20,2,44,0
36044,6,L1A,3,20241029080545,20241029080546,24,2,0,0
36045,6,L1A,3,20241029080546,20241029080548,11,1,1,0
36046,6,L1A,3,20241029080550,20241029080554,25,2,3,0
36047,6,L1A,3,20241029080554,20241029080558,10,1,3,0
36048,6,L1A,3,20241029080559,20241029080607,12,1,7,0
36049,6,L1A,3,20241029080607,20241029080631,10,1,23,0
36052,6,L1A,3,20241029080632,20241029080651,12,1,18,0
36056,6,L1A,3,20241029080651,20241029080655,10,1,3,0
36057,6,L1A,3,20241029080656,20241029080707,12,1,10,0
36061,6,L1A,3,20241029080707,20241029080718,10,1,10,0
36067,6,L1A,3,20241029080733,20241029080737,10,1,3,0
36068,6,L1A,3,20241029080738,20241029080752,12,1,13,0
36073,6,L1A,3,20241029080753,20241029080805,10,1,11,0
36077,6,L1A,3,20241029080805,20241029080815,12,1,9,0
36079,6,L1A,3,20241029080815,20241029080820,10,1,4,0
36080,6,L1A,3,20241029080820,20241029080833,12,1,12,0
36083,6,L1A,3,20241029080833,20241029081103,10,1,149,0
36100,6,L1A,3,20241029081103,20241029081125,12,1,21,0
36104,6,L1A,3,20241029081125,20241029081130,10,1,4,0
36105,6,L1A,3,20241029081130,20241029081144,12,1,13,0
36106,6,L1A,3,20241029081144,20241029081159,10,1,14,0
36108,6,L1A,3,20241029081159,20241029081217,12,1,17,0
36111,6,L1A,3,20241029081218,20241029081226,10,1,7,0
36113,6,L1A,3,20241029081226,20241029081229,12,1,2,0
36114,6,L1A,3,20241029081230,20241029081349,10,1,78,0
36119,6,L1A,3,20241029081349,20241029081358,12,1,8,0
36120,6,L1A,3,20241029081359,20241029081403,10,1,3,0
36122,6,L1A,3,20241029081403,20241029081414,12,1,10,0
36123,6,L1A,3,20241029081415,20241029081640,10,1,144,0
36135,6,L1A,3,20241029081640,20241029081849,12,1,128,0
36142,6,L1A,3,20241029081849,20241029081854,10,1,4,0
36143,6,L1A,3,20241029081855,20241029081903,12,1,7,0
36144,6,L1A,3,20241029081903,20241029081959,10,1,55,0
36147,6,L1A,3,20241029081959,20241029082009,12,1,9,0
36149,6,L1A,3,20241029082010,20241029082023,10,1,12,0
36151,6,L1A,3,20241029082023,20241029082032,12,1,8,0
36153,6,L1A,3,20241029082032,20241029082037,10,1,4,0
36155,6,L1A,3,20241029082037,20241029082054,12,1,16,0
36156,6,L1A,3,20241029082055,20241029082317,10,1,141,0
36171,6,L1A,3,20241029082340,20241029082346,10,1,5,0
36172,6,L1A,3,20241029082346,20241029082358,12,1,11,0
36174,6,L1A,3,20241029082358,20241029082427,10,1,28,0
36184,6,L1A,3,20241029082436,20241029082441,10,1,4,0
36186,6,L1A,3,20241029082442,20241029082457,12,1,14,0
36191,6,L1A,3,20241029082457,20241029082510,10,1,12,0
36192,6,L1A,3,20241029082510,20241029082535,12,1,24,0
36195,6,L1A,3,20241029082535,20241029082540,10,1,4,0
36196,6,L1A,3,20241029082540,20241029082556,12,1,15,0
36198,6,L1A,3,20241029082556,20241029082634,10,1,37,0
36201,6,L1A,3,20241029082634,20241029082717,12,1,42,0
36210,6,L1A,3,20241029082717,20241029082722,10,1,4,0
36211,6,L1A,3,20241029082722,20241029082737,12,1,14,0
36225,6,L1A,3,20241029082917,20241029082932,12,1,14,0
36226,6,L1A,3,20241029082933,20241029082940,10,1,6,0
36227,6,L1A,3,20241029082941,20241029082949,12,1,7,0
36228,6,L1A,3,20241029082949,20241029083053,10,1,63,0
36235,6,L1A,3,20241029083055,20241029083106,12,1,10,0
36237,6,L1A,3,20241029083106,20241029083111,10,1,4,0
36239,6,L1A,3,20241029083111,20241029083122,12,1,10,0
36241,6,L1A,3,20241029083123,20241029083209,10,1,45,0
36247,6,L1A,3,20241029083210,20241029083221,12,1,10,0
36248,6,L1A,3,20241029083222,20241029083226,10,1,3,0
36249,6,L1A,3,20241029083226,20241029083242,12,1,15,0
36251,6,L1A,3,20241029083242,20241029083445,10,1,122,0
36262,6,L1A,3,20241029083445,20241029083452,12,1,6,0
36265,6,L1A,3,20241029083452,20241029083530,10,1,37,0
36269,6,L1A,3,20241029083530,20241029083543,12,1,12,0
36270,6,L1A,3,20241029083543,20241029083621,10,1,37,0
36277,6,L1A,3,20241029083621,20241029083629,12,1,7,0
36280,6,L1A,3,20241029083629,20241029083634,10,1,4,0
36283,6,L1A,3,20241029083634,20241029083645,12,1,10,0
36285,6,L1A,3,20241029083646,20241029083703,10,1,16,0
36290,6,L1A,3,20241029083704,20241029083713,12,1,8,0
36293,6,L1A,3,20241029083713,20241029083718,10,1,4,0
36294,6,L1A,3,20241029083718,20241029083731,12,1,12,0
36297,6,L1A,3,20241029083731,20241029083745,10,1,13,0
36301,6,L1A,3,20241029083745,20241029083820,12,1,34,0
36308,6,L1A,3,20241029083820,20241029083825,10,1,4,0
36309,6,L1A,3,20241029083825,20241029083837,12,1,11,0
36310,6,L1A,3,20241029083838,20241029083851,10,1,12,0
36312,6,L1A,3,20241029083851,20241029083932,12,1,40,0
36318,6,L1A,3,20241029083932,20241029083937,10,1,4,0
36320,6,L1A,3,20241029083938,20241029083951,12,1,12,0
36323,6,L1A,3,20241029083952,20241029084021,10,1,28,0
36328,6,L1A,3,20241029084021,20241029084039,12,1,17,0
36330,6,L1A,3,20241029084039,20241029084044,10,1,4,0
36331,6,L1A,3,20241029084044,20241029084054,12,1,9,0
36334,6,L1A,3,20241029084054,20241029084141,10,1,46,0
36341,6,L1A,3,20241029084159,20241029084204,10,1,4,0
36342,6,L1A,3,20241029084205,20241029084215,12,1,9,0
36344,6,L1A,3,20241029084215,20241029084246,10,1,30,0
36348,6,L1A,3,20241029084246,20241029084255,12,1,8,0
36349,6,L1A,3,20241029084255,20241029084301,10,1,5,0
36350,6,L1A,3,20241029084301,20241029084313,12,1,11,0
36353,6,L1A,3,20241029084314,20241029084342,10,1,27,0
36363,6,L1A,3,20241029084355,20241029084400,10,1,4,0
36365,6,L1A,3,20241029084401,20241029084414,12,1,12,0
36367,6,L1A,3,20241029084415,20241029084430,10,1,14,0
36369,6,L1A,3,20241029084430,20241029084446,12,1,15,0
36373,6,L1A,3,20241029084446,20241029084451,10,1,4,0
36374,6,L1A,3,20241029084451,20241029084504,12,1,12,0
36376,6,L1A,3,20241029084504,20241029084837,10,1,212,0
36402,6,L1A,3,20241029084838,20241029084849,12,1,10,0
36405,6,L1A,3,20241029084849,20241029084854,10,1,4,0
36408,6,L1A,3,20241029084855,20241029084910,12,1,14,0
36412,6,L1A,3,20241029084910,20241029084922,10,1,11,0
36414,6,L1A,3,20241029084922,20241029084931,12,1,8,0
36418,6,L1A,3,20241029084932,20241029084937,10,1,4,0
36420,6,L1A,3,20241029084938,20241029084951,12,1,12,0
36422,6,L1A,3,20241029084951,20241029085002,10,1,10,0
36425,6,L1A,3,20241029085003,20241029085013,12,1,9,0
36431,6,L1A,3,20241029085013,20241029085018,10,1,4,0
36432,6,L1A,3,20241029085018,20241029085031,12,1,12,0
36436,6,L1A,3,20241029085032,20241029085048,10,1,15,0
36437,6,L1A,3,20241029085048,20241029085104,12,1,15,0
36441,6,L1A,3,20241029085104,20241029085106,10,1,1,0
36442,6,L1A,3,20241029085106,20241029085121,12,1,14,0
36447,6,L1A,3,20241029085122,20241029085219,10,1,56,0
36459,6,L1A,3,20241029085219,20241029085234,12,1,14,0
36462,6,L1A,3,20241029085234,20241029085238,10,1,3,0
36463,6,L1A,3,20241029085239,20241029085256,12,1,16,0
36465,6,L1A,3,20241029085256,20241029085307,10,1,10,0
36468,6,L1A,3,20241029085307,20241029085320,12,1,12,0
36472,6,L1A,3,20241029085320,20241029085325,10,1,4,0
36474,6,L1A,3,20241029085325,20241029085336,12,1,10,0
36478,6,L1A,3,20241029085336,20241029085350,10,1,13,0
36482,6,L1A,3,20241029085350,20241029085359,12,1,8,0
36485,6,L1A,3,20241029085359,20241029085405,10,1,5,0
36486,6,L1A,3,20241029085405,20241029085419,12,1,13,0
36489,6,L1A,3,20241029085419,20241029085448,10,1,28,0
36491,6,L1A,3,20241029085449,20241029085502,12,1,12,0
36493,6,L1A,3,20241029085502,20241029085507,10,1,4,0
36495,6,L1A,3,20241029085507,20241029085521,12,1,13,0
36496,6,L1A,3,20241029085522,20241029085617,10,1,54,0
36503,6,L1A,3,20241029085617,20241029085621,12,1,3,0
36505,6,L1A,3,20241029085621,20241029085705,10,1,43,0
36510,6,L1A,3,20241029085705,20241029085721,12,1,15,0
36513,6,L1A,3,20241029085721,20241029085806,10,1,44,0
36521,6,L1A,3,20241029085806,20241029085817,12,1,10,0
36526,6,L1A,3,20241029085818,20241029085823,10,1,4,0
36527,6,L1A,3,20241029085824,20241029085843,12,1,18,0
36529,6,L1A,3,20241029085843,20241029090004,10,1,80,0
36539,6,L1A,3,20241029090004,20241029090018,12,1,13,0
36541,6,L1A,3,20241029090019,20241029090025,10,1,5,0
36542,6,L1A,3,20241029090037,20241029090054,10,1,16,0
36544,6,L1A,3,20241029090055,20241029090105,12,1,9,0
36547,6,L1A,3,20241029090105,20241029090110,10,1,4,0
36549,6,L1A,3,20241029090110,20241029090124,12,1,13,0
36553,6,L1A,3,20241029090125,20241029090143,10,1,17,0
36557,6,L1A,3,20241029090143,20241029090159,12,1,15,0
36561,6,L1A,3,20241029090159,20241029090204,10,1,4,0
36563,6,L1A,3,20241029090204,20241029090215,12,1,10,0
36564,6,L1A,3,20241029090215,20241029090230,10,1,14,0
36566,6,L1A,3,20241029090230,20241029090244,12,1,13,0
36569,6,L1A,3,20241029090245,20241029090249,10,1,3,0
36570,6,L1A,3,20241029090249,20241029090256,12,1,6,0
36572,6,L1A,3,20241029090257,20241029090321,10,1,23,0
36578,6,L1A,3,20241029090321,20241029090331,12,1,9,0
36581,6,L1A,3,20241029090331,20241029090336,10,1,4,0
36582,6,L1A,3,20241029090336,20241029090351,12,1,14,0
36597,6,L1A,3,20241029090531,20241029090552,12,1,20,0
36600,6,L1A,3,20241029090552,20241029090557,10,1,4,0
36602,6,L1A,3,20241029090558,20241029090609,12,1,10,0
36604,6,L1A,3,20241029090610,20241029090625,10,1,14,0
36606,6,L1A,3,20241029090638,20241029090643,10,1,4,0
36609,6,L1A,3,20241029090644,20241029090659,12,1,14,0
36613,6,L1A,3,20241029090709,20241029090720,12,1,10,0
36615,6,L1A,3,20241029090720,20241029090725,10,1,4,0
36616,6,L1A,3,20241029090726,20241029090739,12,1,12,0
36621,6,L1A,3,20241029090739,20241029090815,10,1,35,0
36624,6,L1A,3,20241029090815,20241029090837,12,1,21,0
36628,6,L1A,3,20241029090838,20241029090842,10,1,3,0
36629,6,L1A,3,20241029090842,20241029090855,12,1,12,0
36635,6,L1A,3,20241029090855,20241029090907,10,1,11,0
36638,6,L1A,3,20241029090907,20241029090922,12,1,14,0
36643,6,L1A,3,20241029090922,20241029090927,10,1,4,0
36645,6,L1A,3,20241029090928,20241029090938,12,1,9,0
36649,6,L1A,3,20241029090938,20241029090949,10,1,10,0
36650,6,L1A,3,20241029090949,20241029091002,12,1,12,0
36652,6,L1A,3,20241029091002,20241029091007,10,1,4,0
36653,6,L1A,3,20241029091007,20241029091024,12,1,16,0
36655,6,L1A,3,20241029091025,20241029091223,10,1,117,0
36664,6,L1A,3,20241029091223,20241029091242,12,1,18,0
36669,6,L1A,3,20241029091242,20241029091247,10,1,4,0
36671,6,L1A,3,20241029091247,20241029091300,12,1,12,0
36675,6,L1A,3,20241029091300,20241029091311,10,1,10,0
36677,6,L1A,3,20241029091311,20241029091326,12,1,14,0
36680,6,L1A,3,20241029091326,20241029091331,10,1,4,0
36681,6,L1A,3,20241029091332,20241029091342,12,1,9,0
36683,6,L1A,3,20241029091342,20241029091417,10,1,34,0
36690,6,L1A,3,20241029091417,20241029091429,12,1,11,0
36694,6,L1A,3,20241029091429,20241029091456,10,1,26,0
36700,6,L1A,3,20241029091457,20241029091509,12,1,11,0
36703,6,L1A,3,20241029091509,20241029091515,10,1,5,0
36704,6,L1A,3,20241029091515,20241029091527,12,1,11,0
36707,6,L1A,3,20241029091527,20241029091547,10,1,19,0
36709,6,L1A,3,20241029091547,20241029091600,12,1,12,0
36714,6,L1A,3,20241029091600,20241029091605,10,1,4,0
36716,6,L1A,3,20241029091605,20241029091618,12,1,12,0
36722,6,L1A,3,20241029091635,20241029091643,12,1,7,0
36725,6,L1A,3,20241029091643,20241029091648,10,1,4,0
36729,6,L1A,3,20241029091648,20241029091700,12,1,11,0
36731,6,L1A,3,20241029091701,20241029091718,10,1,16,0
36734,6,L1A,3,20241029091718,20241029091727,12,1,8,0
36736,6,L1A,3,20241029091728,20241029091732,10,1,3,0
36737,6,L1A,3,20241029091733,20241029091746,12,1,12,0
36740,6,L1A,3,20241029091746,20241029091818,10,1,31,0
36747,6,L1A,3,20241029091819,20241029091836,12,1,16,0
36751,6,L1A,3,20241029091838,20241029092223,10,1,224,0
36769,6,L1A,3,20241029092223,20241029092234,12,1,10,0
36773,6,L1A,3,20241029092234,20241029092304,10,1,29,0
36778,6,L1A,3,20241029092304,20241029092315,12,1,10,0
36782,6,L1A,3,20241029092315,20241029092408,10,1,52,0
36792,6,L1A,3,20241029092409,20241029092410,12,1,0,0
36795,6,L1A,3,20241029092410,20241029092445,10,1,34,0
36799,6,L1A,3,20241029092446,20241029092456,12,1,9,0
36801,6,L1A,3,20241029092457,20241029092656,10,1,118,0
36814,6,L1A,3,20241029092656,20241029092707,12,1,10,0
36817,6,L1A,3,20241029092708,20241029092946,10,1,157,0
36835,6,L1A,3,20241029092947,20241029092953,12,1,5,0
36839,6,L1A,3,20241029092953,20241029092959,10,1,5,0
36844,6,L1A,3,20241029093008,20241029093041,10,1,32,0
36848,6,L1A,3,20241029093041,20241029093057,12,1,15,0
36852,6,L1A,3,20241029093057,20241029093101,10,1,3,0
36854,6,L1A,3,20241029093102,20241029093115,12,1,12,0
36856,6,L1A,3,20241029093115,20241029093524,10,1,248,0
36885,6,L1A,3,20241029093524,20241029093535,12,1,10,0
36888,6,L1A,3,20241029093536,20241029093628,10,1,51,0
36895,6,L1A,3,20241029093628,20241029093635,12,1,6,0
36896,6,L1A,3,20241029093636,20241029093704,10,1,27,0
36902,6,L1A,3,20241029093704,20241029093722,12,1,17,0
36905,6,L1A,3,20241029093722,20241029093755,10,1,32,0
36912,6,L1A,3,20241029093755,20241029093807,12,1,11,0
36913,6,L1A,3,20241029093807,20241029093855,10,1,47,0
36917,6,L1A,3,20241029093855,20241029093900,12,1,4,0
36919,6,L1A,3,20241029093901,20241029093935,10,1,33,0
36925,6,L1A,3,20241029093935,20241029093943,12,1,7,0
36929,6,L1A,3,20241029093944,20241029094021,10,1,36,0
36935,6,L1A,3,20241029094022,20241029094032,12,1,9,0
36939,6,L1A,3,20241029094032,20241029094114,10,1,41,0
36942,6,L1A,3,20241029094114,20241029094127,12,1,12,0
36943,6,L1A,3,20241029094127,20241029094149,10,1,21,0
36948,6,L1A,3,20241029094149,20241029094157,12,1,7,0
36952,6,L1A,3,20241029094157,20241029094201,10,1,3,0
36954,6,L1A,3,20241029094202,20241029094215,12,1,12,0
36956,6,L1A,3,20241029094215,20241029094232,10,1,16,0
36959,6,L1A,3,20241029094232,20241029094240,12,1,7,0
